full_tax	verbatimIdentification	old_taxonRank	old name	scientificName	scientificNameID	kingdom	phylum	class	order	family	genus	taxonRank
d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__Omnitrophica_bacterium	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__Omnitrophica_bacterium	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__Microscilla	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__Microscilla	genus	Microscilla	Microscilla	urn:lsid:marinespecies.org:taxname:559907	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Microscilla	Genus
d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__uncultured_BD2-11	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__uncultured_BD2-11	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Elusimicrobiota	d__Bacteria; p__Elusimicrobiota	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__PB19; f__PB19; g__PB19; s__uncultured_deep-sea	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__PB19; f__PB19; g__PB19; s__uncultured_deep-sea	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Francisellales; f__Francisellaceae	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Francisellales; f__Francisellaceae	family	Francisellaceae	Francisellaceae	urn:lsid:marinespecies.org:taxname:570666	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae		Family
d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopumilus; s__uncultured_Nitrosopumilaceae	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopumilus; s__uncultured_Nitrosopumilaceae	family	Nitrosopumilaceae	Nitrosopumilaceae	urn:lsid:marinespecies.org:taxname:559432	Archaea	Thaumarchaeota	Thaumarchaeota incertae sedis	Nitrosopumilales	Nitrosopumilaceae		Family
d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Candidatus_Aquiluna	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Candidatus_Aquiluna	family	Microbacteriaceae	Microbacteriaceae	urn:lsid:marinespecies.org:taxname:393617	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae		Family
d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Cyanobacteriaceae; g__Annamia_HOs24	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Cyanobacteriaceae; g__Annamia_HOs24	family	Cyanobacteriaceae	Cyanobacteriaceae	urn:lsid:marinespecies.org:taxname:493882	Bacteria	Cyanobacteria	Cyanophyceae	Chroococcales	Cyanobacteriaceae		Family
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Xanthobacter; s__Xanthobacter_sp.	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Xanthobacter; s__Xanthobacter_sp.	genus	Xanthobacter	Xanthobacter	urn:lsid:marinespecies.org:taxname:571518	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacter	Genus
d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aureitalea; s__Aureitalea_marina	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aureitalea; s__Aureitalea_marina	family	Flavobacteriaceae	Flavobacteriaceae	urn:lsid:marinespecies.org:taxname:559995	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae		Family
d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__Kiritimatiellales; f__Kiritimatiellaceae; g__R76-B128; s__uncultured_bacterium	d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__Kiritimatiellales; f__Kiritimatiellaceae; g__R76-B128; s__uncultured_bacterium	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Ectothiorhodospirales; f__Ectothiorhodospiraceae; g__uncultured; s__uncultured_bacterium	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Ectothiorhodospirales; f__Ectothiorhodospiraceae; g__uncultured; s__uncultured_bacterium	family	Ectothiorhodospiraceae	Ectothiorhodospiraceae	urn:lsid:marinespecies.org:taxname:570404	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae		Family
d__Bacteria; p__PAUC34f; c__PAUC34f; o__PAUC34f; f__PAUC34f; g__PAUC34f; s__uncultured_microorganism	d__Bacteria; p__PAUC34f; c__PAUC34f; o__PAUC34f; f__PAUC34f; g__PAUC34f; s__uncultured_microorganism	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__JGI_0000069-P22; f__JGI_0000069-P22; g__JGI_0000069-P22; s__uncultured_bacterium	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__JGI_0000069-P22; f__JGI_0000069-P22; g__JGI_0000069-P22; s__uncultured_bacterium	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Cellvibrionaceae; g__uncultured; s__uncultured_bacterium	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Cellvibrionaceae; g__uncultured; s__uncultured_bacterium	class	Gammaproteobacteria	Gammaproteobacteria	urn:lsid:marinespecies.org:taxname:393018	Bacteria	Proteobacteria	Gammaproteobacteria				Class
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	family	Enterobacteriaceae	Enterobacteriaceae	urn:lsid:marinespecies.org:taxname:414809	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		Family
d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae	family	Nitrospinaceae	Nitrospinaceae	urn:lsid:marinespecies.org:taxname:570083	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Nitrospinaceae		Family
d__Bacteria; p__Dadabacteria; c__Dadabacteriia; o__Dadabacteriales; f__Dadabacteriales; g__Dadabacteriales; s__uncultured_deep-sea	d__Bacteria; p__Dadabacteria; c__Dadabacteriia; o__Dadabacteriales; f__Dadabacteriales; g__Dadabacteriales; s__uncultured_deep-sea	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__uncultured; g__uncultured; s__uncultured_bacterium	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales; f__uncultured; g__uncultured; s__uncultured_bacterium	class	Alphaproteobacteria	Alphaproteobacteria	urn:lsid:marinespecies.org:taxname:392750	Bacteria	Proteobacteria	Alphaproteobacteria				Class
d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__marine_metagenome	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__marine_metagenome	phylum	Cyanobacteria	Cyanobacteria	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria					Phylum
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__Methylophilus	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__Methylophilus	genus	Methylophilus	Methylophilus	urn:lsid:marinespecies.org:taxname:571359	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylophilus	Genus
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis	genus	Sphingopyxis	Sphingopyxis	urn:lsid:marinespecies.org:taxname:393999	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Genus
d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Simkaniaceae; g__uncultured; s__jellyfish_metagenome	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Simkaniaceae; g__uncultured; s__jellyfish_metagenome	family	Simkaniaceae	Simkaniaceae	urn:lsid:marinespecies.org:taxname:571455	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Simkaniaceae		Family
d__Bacteria; p__Patescibacteria; c__Gracilibacteria	d__Bacteria; p__Patescibacteria; c__Gracilibacteria	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicomonadaceae	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Endozoicomonadaceae	order	Oceanospirillales	Oceanospirillales	urn:lsid:marinespecies.org:taxname:393021	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales			Order
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_Flavobacteriales	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_Flavobacteriales	order	Flavobacteriales	Flavobacteriales	urn:lsid:marinespecies.org:taxname:559998	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales			Order
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Crocinitomix; s__uncultured_Crocinitomix	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Crocinitomix; s__uncultured_Crocinitomix	genus	Crocinitomix	Crocinitomix	urn:lsid:marinespecies.org:taxname:559985	Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Crocinitomix	Genus
d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__metagenome	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__metagenome	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__uncultured_marine	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__uncultured_marine	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__PAUC34f; c__PAUC34f; o__PAUC34f; f__PAUC34f; g__PAUC34f; s__marine_metagenome	d__Bacteria; p__PAUC34f; c__PAUC34f; o__PAUC34f; f__PAUC34f; g__PAUC34f; s__marine_metagenome	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__uncultured_Rickettsiales	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__uncultured_Rickettsiales	order	Rhodospirillales	Rhodospirillales	urn:lsid:marinespecies.org:taxname:392751	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			Order
d__Bacteria; p__AncK6; c__AncK6; o__AncK6; f__AncK6; g__AncK6; s__hydrothermal_vent	d__Bacteria; p__AncK6; c__AncK6; o__AncK6; f__AncK6; g__AncK6; s__hydrothermal_vent	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_delta	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_delta	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kordiimonadales; f__Kordiimonadaceae; g__Kordiimonas; s__uncultured_bacterium	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kordiimonadales; f__Kordiimonadaceae; g__Kordiimonas; s__uncultured_bacterium	genus	Kordiimonas	Kordiimonas	urn:lsid:marinespecies.org:taxname:393990	Bacteria	Proteobacteria	Alphaproteobacteria	Kordiimonadales	Kordiimonas incertae sedis	Kordiimonas	Genus
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Nitrincolaceae; g__uncultured; s__metagenome	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Nitrincolaceae; g__uncultured; s__metagenome	order	Oceanospirillales	Oceanospirillales	urn:lsid:marinespecies.org:taxname:393021	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales			Order
d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__koll11; g__koll11; s__uncultured_deep-sea	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__koll11; g__koll11; s__uncultured_deep-sea	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Bradymonadales; f__Bradymonadales; g__Bradymonadales; s__uncultured_delta	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Bradymonadales; f__Bradymonadales; g__Bradymonadales; s__uncultured_delta	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Synechococcus_CC9902; s__marine_metagenome	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Synechococcus_CC9902; s__marine_metagenome	order	Synechococcales	Synechococcales	urn:lsid:marinespecies.org:taxname:345514	Bacteria	Cyanobacteria	Cyanophyceae	Synechococcales			Order
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__uncultured; s__uncultured_bacterium	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__uncultured; s__uncultured_bacterium	class	Gammaproteobacteria	Gammaproteobacteria	urn:lsid:marinespecies.org:taxname:393018	Bacteria	Proteobacteria	Gammaproteobacteria				Class
d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__uncultured_marine	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__uncultured_marine	order	Rhodospirillales	Rhodospirillales	urn:lsid:marinespecies.org:taxname:392751	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			Order
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__uncultured_organism	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__uncultured_organism	genus	Legionella	Legionella	urn:lsid:marinespecies.org:taxname:571336	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Genus
d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__seawater_metagenome	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__seawater_metagenome	class	Thermoplasmata	Thermoplasmata	urn:lsid:marinespecies.org:taxname:416268	Archaea	Euryarchaeota	Thermoplasmata				Class
d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Virgulinella_fragilis	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Virgulinella_fragilis	phylum	Cyanobacteria	Cyanobacteria	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria					Phylum
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Psychrobium	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Psychrobium	genus	Psychrobium	Psychrobium	urn:lsid:marinespecies.org:taxname:1528799	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Psychrobium	Genus
d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Paraspirulinaceae; g__Spirulina_DRTO-55.2; s__Spirulina_sp.	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Paraspirulinaceae; g__Spirulina_DRTO-55.2; s__Spirulina_sp.	phylum	Cyanobacteria	Cyanobacteria	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria					Phylum
d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__uncultured; s__uncultured_marine	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__uncultured; s__uncultured_marine	family	Spirochaetaceae	Spirochaetaceae	urn:lsid:marinespecies.org:taxname:566341	Bacteria	Spirochaetes	Spirochaetes(Class)	Spirochaetales	Spirochaetaceae		Family
d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__P3OB-42; s__uncultured_myxobacterium	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__P3OB-42; s__uncultured_myxobacterium	family	Myxococcaceae	Myxococcaceae	urn:lsid:marinespecies.org:taxname:570956	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae		Family
d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__NS11-12_marine_group; g__NS11-12_marine_group; s__unidentified_marine	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__NS11-12_marine_group; g__NS11-12_marine_group; s__unidentified_marine	order	Sphingobacteriales	Sphingobacteriales	urn:lsid:marinespecies.org:taxname:564100	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales			Order
d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Lentisphaerales; f__Lentisphaeraceae; g__Lentisphaera; s__Lentisphaera_araneosa	d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Lentisphaerales; f__Lentisphaeraceae; g__Lentisphaera; s__Lentisphaera_araneosa	genus	Lentisphaera	Lentisphaera	urn:lsid:marinespecies.org:taxname:564172	Bacteria	Lentisphaerae		Lentisphaerales	Lentisphaeraceae	Lentisphaera	Genus
d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Karenia_brevis	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Karenia_brevis	phylum	Cyanobacteria	Cyanobacteria	urn:lsid:marinespecies.org:taxname:146537	Bacteria	Cyanobacteria					Phylum
d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_crenarchaeote	phylum	Crenarchaeota	Crenarchaeota	urn:lsid:marinespecies.org:taxname:559440	Archaea	Crenarchaeota					Phylum
d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__EPR3968-O8a-Bc78; f__EPR3968-O8a-Bc78; g__EPR3968-O8a-Bc78; s__uncultured_bacterium	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__EPR3968-O8a-Bc78; f__EPR3968-O8a-Bc78; g__EPR3968-O8a-Bc78; s__uncultured_bacterium	class	Gammaproteobacteria	Gammaproteobacteria	urn:lsid:marinespecies.org:taxname:393018	Bacteria	Proteobacteria	Gammaproteobacteria				Class
d__Bacteria; p__Acidobacteriota; c__Subgroup_22; o__Subgroup_22; f__Subgroup_22; g__Subgroup_22; s__uncultured_Acidobacteria	d__Bacteria; p__Acidobacteriota; c__Subgroup_22; o__Subgroup_22; f__Subgroup_22; g__Subgroup_22; s__uncultured_Acidobacteria	domain	Bacteria	Bacteria	urn:lsid:marinespecies.org:taxname:6	Bacteria						Kingdom
